Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 10:51:56,2018-06-26 10:57:05,5m - 8.470s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 10:51:57,2018-06-26 10:53:15,1m - 18.557s,PASSED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 10:51:57,2018-06-26 10:52:02,5.219s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 10:52:02,2018-06-26 10:52:04,2.140s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 10:52:04,2018-06-26 10:52:58,53.438s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 10:52:58,2018-06-26 10:52:59,1.082s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 10:52:59,2018-06-26 10:53:01,2.165s,PASSED
setText,Chrome 67.0.3396.87,Input email\r\n,2018-06-26 10:53:01,2018-06-26 10:53:05,4.198s,PASSED
setText,Chrome 67.0.3396.87,Input password,2018-06-26 10:53:05,2018-06-26 10:53:09,4.129s,PASSED
click,Chrome 67.0.3396.87,Klik tombol 'Masuk',2018-06-26 10:53:09,2018-06-26 10:53:12,2.086s,PASSED
verifyElementVisible,Chrome 67.0.3396.87,"Verifikasi popup \""Success\"" Visible",2018-06-26 10:53:12,2018-06-26 10:53:15,3.585s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 10:53:15,2018-06-26 10:57:03,3m - 47.683s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 10:53:15,2018-06-26 10:53:15,0.002s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 10:53:15,2018-06-26 10:53:15,0.002s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 10:53:15,2018-06-26 10:53:15,0.004s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 10:53:15,2018-06-26 10:53:15,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 10:53:15,2018-06-26 10:53:15,0.000s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 10:53:15,2018-06-26 10:53:15,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 10:53:15,2018-06-26 10:53:15,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 10:53:15,2018-06-26 10:53:15,0.000s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 10:53:15,2018-06-26 10:53:18,3.028s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 10:53:18,2018-06-26 10:56:18,2m - 59.930s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 10:56:18,2018-06-26 10:56:21,2.142s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 10:56:21,2018-06-26 10:56:23,2.138s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 10:56:23,2018-06-26 10:56:26,3.002s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 10:56:26,2018-06-26 10:56:28,2.257s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 10:56:28,2018-06-26 10:56:31,3.001s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 10:56:31,2018-06-26 10:57:03,31.826s,FAILED
